product_id,product_category,Height,width,material,color,product_image,product_brand,product_price,product_offer,product_rate,seller_id,product_name,product_description,depth
39287789,Outdoor furniture,88,225,,,,,3781,,,,SOLLERÖN,"        Modular corner sofa 3-seat, outdoor",82
80267137,Outdoor furniture,79,40,,,,,75,,,,VÄDDÖ,"        Chair, outdoor",46
9251956,Outdoor furniture,90,179,,,,,2170,,,,HAVSTEN,"        2-seat sofa, in/outdoor,          179x94x90 cm",94
70424147,Outdoor furniture,75,146,,,,,1036,,,,BRUSEN,"        3-seat sofa, outdoor",64
50240031,Outdoor furniture,87,36,,,,,129,,,,ASKHOLMEN,"        Chair, outdoor",49
19241491,Outdoor furniture,87,161,,,,,2016,,,,SOLLERÖN,"        2-seat modular sofa, outdoor,          161x82x87 cm",82
30405339,Outdoor furniture,110,58,,,,,340,,,,SJÄLLAND,"        Reclining chair, outdoor",75
9241509,Outdoor furniture,87,98,,,,,1238,,,,SOLLERÖN,"        Armchair, outdoor",82
29252078,Outdoor furniture,90,341,,,,,4070,,,,HAVSTEN,"        4-seat sofa, in/outdoor,          341x94x90 cm",94
9219278,Outdoor furniture,89,160,,,,,1668,,,,KUNGSHOLMEN,"        2-seat modular sofa, outdoor,          160x80x89 cm",80
49257386,Outdoor furniture,90,62,,,,,544.4,,,,KUNGSHOLMEN,"        Easy chair, outdoor,          62x80x90 cm",80
99258005,Outdoor furniture,90,222,,,,,2160.4,,,,KUNGSHOLMEN,"        3-seat modular sofa, outdoor,          222x80x90 cm",80
410747,Outdoor furniture,102,64,,,,,495,,,,HUSARÖ,"        Armchair, outdoor",80
50405338,Outdoor furniture,110,58,,,,,316,,,,SJÄLLAND,"        Reclining chair, outdoor",75
70386503,Outdoor furniture,86,60,,,,,276,,,,SJÄLLAND,"        Chair with armrests, outdoor",60
10386450,Outdoor furniture,53,18,,,,,460,,,,SOLLERÖN,"        Armrest section, outdoor",82
49267286,Outdoor furniture,90,326,,,,,3925,,,,HAVSTEN,"        4-seat sofa, in/outdoor,          326x94x90 cm",94
59303665,Outdoor furniture,84,161,,,,,1773,,,,SOLLERÖN,"        2-seat modular sofa, outdoor,          161x82x84 cm",82
79303645,Outdoor furniture,84,223,,,,,2412,,,,SOLLERÖN,"        3-seat modular sofa, outdoor,          223x82x84 cm",82
10386501,Outdoor furniture,86,60,,,,,260,,,,SJÄLLAND,"        Chair with armrests, outdoor",60
70401706,Outdoor furniture,52,136,,,,,340,,,,SJÄLLAND,"        Bench, outdoor,          136 cm",42
99251966,Outdoor furniture,90,260,,,,,3120,,,,HAVSTEN,"        3-seat sofa, in/outdoor,          260x94x90 cm",94
29303624,Outdoor furniture,84,223,,,,,2832,,,,SOLLERÖN,"        3-seat modular sofa, outdoor",144
9251961,Outdoor furniture,90,164,,,,,2025,,,,HAVSTEN,"        2-seat sofa, in/outdoor,          164x94x90 cm",94
10267046,Outdoor furniture,73,80,,,,,575,,,,KUNGSHOLMEN,"        Corner section, outdoor",80
19287714,Outdoor furniture,88,98,,,,,1247,,,,SOLLERÖN,"        Armchair, outdoor",82
60424586,Outdoor furniture,53,18,,,,,495,,,,SOLLERÖN,"        Armrest section, outdoor",82
10404519,Outdoor furniture,75,2,,,,,125,,,,HAVSTEN,"        Supporting stand, outdoor",92
20424593,Outdoor furniture,74,82,,,,,709,,,,SOLLERÖN,"        Corner section, outdoor",82
49303595,Outdoor furniture,84,287,,,,,4345,,,,SOLLERÖN,"        Modular corner sofa 4-seat, outdoor",82
60151840,Outdoor furniture,87,42,,,,,149,,,,LÄCKÖ,"        Chair, outdoor",52
80311828,Outdoor furniture,83,42,,,,,125,,,,SALTHOLMEN,"        Chair, outdoor",46
339204,Outdoor furniture,80,118,,,,,729,,,,MASTHOLMEN,"        2-seat sofa, outdoor,          118x67x80 cm",67
19241387,Outdoor furniture,87,223,,,,,2794,,,,SOLLERÖN,"        3-seat modular sofa, outdoor,          223x82x87 cm",82
20373621,Outdoor furniture,74,82,,,,,709,,,,SOLLERÖN,"        Corner section, outdoor",82
40404513,Outdoor furniture,75,9,,,,,395,,,,HAVSTEN,"        Armrest section, outdoor",92
99285928,Outdoor furniture,88,144,,,,,3564,,,,SOLLERÖN,"        Modular corner sofa 3-seat, outdoor",82
70301537,Room dividers,182,182,,,,,725,,,,KALLAX,"        Shelving unit,          182x182 cm",39
30275861,Room dividers,147,147,,,,,495,,,,KALLAX,"        Shelving unit,          147x147 cm",39
9017483,Room dividers,147,147,,,,,695,,,,KALLAX,"        Shelving unit with 4 inserts,          147x147 cm",39
10459903,"Sideboards, buffets & console tables",147,77,,,,,295,,,,KALLAX,"        Shelving unit,          77x147 cm",39
9139724,"Sideboards, buffets & console tables",74,180,,,,,890,,,,BESTÅ,"        Storage combination with doors,          180x40x74 cm",40
9208029,"Sideboards, buffets & console tables",112,180,,,,,1650,,,,BESTÅ,"        Storage combination with doors,          180x42x112 cm",42
89265836,"Sideboards, buffets & console tables",134,162,,,,,1550,,,,HAVSTA,"        Storage combination,          162x37x134 cm",37
79275119,"Sideboards, buffets & console tables",134,121,,,,,1395,,,,HAVSTA,"        Glass-door cabinet with plinth,          121x37x134 cm",37
79265945,"Sideboards, buffets & console tables",134,162,,,,,1950,,,,HAVSTA,"        Storage combination w glass doors,          162x37x134 cm",37
39300856,"Sideboards, buffets & console tables",193,60,,,,,965,,,,BESTÅ,"        Storage combination w glass doors,          60x42x193 cm",42
79151312,Sofas & armchairs,83,93,,,,,890,,,,SÖDERHAMN,        1-seat section,99
79135746,Sofas & armchairs,83,93,,,,,1300,,,,SÖDERHAMN,        Chaise longue,151
79315945,Sofas & armchairs,47,144,,,,,995,,,,STOCKSUND,        Bench,49
79135751,Sofas & armchairs,83,99,,,,,1295,,,,SÖDERHAMN,        Corner section,99
10424621,Sofas & armchairs,70,119,,,,,345,,,,KNOPPARP,        2-seat sofa,76
10469186,Sofas & armchairs,89,137,,,,,745,,,,ANGERSBY,        2-seat sofa,84
19129178,Sofas & armchairs,88,179,,,,,1075,,,,EKTORP,        Two-seat sofa,88
49129209,Sofas & armchairs,88,218,,,,,1750,,,,EKTORP,        Three-seat sofa,88
79135949,Sofas & armchairs,83,291,,,,,4935,,,,SÖDERHAMN,"        Corner sofa, 6-seat",99
9251777,Sofas & armchairs,66,180,,,,,995,,,,KLIPPAN,        2-seat sofa,88
49282989,Sofas & armchairs,83,285,,,,,3120,,,,SÖDERHAMN,        4-seat sofa,151
69217790,Sofas & armchairs,69,212,,,,,1176,,,,SANDBACKEN,        3-seat sofa,78
79254683,Sofas & armchairs,104,322,,,,,4585,,,,GRÖNLID,"        Corner sofa, 5-seat",98
69129798,Sofas & armchairs,84,199,,,,,2695,,,,STOCKSUND,        3-seat sofa,97
19325457,Sofas & armchairs,81,176,,,,,1295,,,,HÄSSELBY,        3-seat sofa,81
89135944,Sofas & armchairs,83,198,,,,,1995,,,,SÖDERHAMN,        3-seat sofa,99
30451067,Sofas & armchairs,86,211,,,,,2795,,,,GAMLARP,        3-seat sofa,90
29284381,Sofas & armchairs,83,192,,,,,4190,,,,SÖDERHAMN,"        Corner sofa, 4-seat",99
89254786,Sofas & armchairs,104,247,,,,,2195,,,,GRÖNLID,        3-seat sofa,98
59270274,Sofas & armchairs,78,164,,,,,1995,,,,LANDSKRONA,        2-seat sofa,89
29193692,Sofas & armchairs,83,387,,,,,6545,,,,KIVIK,"        Corner sofa, 6-seat",163
50360009,Sofas & armchairs,44,60,,,,,300,,,,STRANDMON,        Footstool,40
59307649,Sofas & armchairs,104,328,,,,,3590,,,,GRÖNLID,        4-seat sofa,164
89135939,Sofas & armchairs,83,186,,,,,1645,,,,SÖDERHAMN,        3-seat section,99
59217804,Sofas & armchairs,69,212,,,,,1176,,,,BRÅTHULT,        3-seat sofa,78
89239786,Sofas & armchairs,85,285,,,,,4580,,,,NORSBORG,"        Corner sofa, 5-seat",88
69298772,Sofas & armchairs,83,241,,,,,2610,,,,VIMLE,        3-seat sofa,98
49240193,Sofas & armchairs,85,213,,,,,2020,,,,NORSBORG,        3-seat sofa,88
79284958,Sofas & armchairs,83,322,,,,,3805,,,,VIMLE,        4-seat sofa,164
19254780,Sofas & armchairs,104,177,,,,,1795,,,,GRÖNLID,        2-seat sofa,98
49151276,Sofas & armchairs,83,105,,,,,1174,,,,SÖDERHAMN,        Armchair,99
19239817,Sofas & armchairs,85,153,,,,,1660,,,,NORSBORG,        2-seat sofa,88
19282962,Sofas & armchairs,83,186,,,,,1990,,,,SÖDERHAMN,        2-seat sofa,151
59284351,Sofas & armchairs,83,291,,,,,3845,,,,SÖDERHAMN,        4-seat sofa,151
39270326,Sofas & armchairs,78,204,,,,,2495,,,,LANDSKRONA,        3-seat sofa,89
69192657,Sofas & armchairs,88,218,,,,,2595,,,,FÄRLÖV,        3-seat sofa,106
79150751,Sofas & armchairs,96,230,,,,,2995,,,,HOLMSUND,        Corner sofa-bed,151
70451065,Sofas & armchairs,86,171,,,,,2395,,,,GAMLARP,        2-seat sofa,90
9193754,Sofas & armchairs,83,228,,,,,2195,,,,KIVIK,        Three-seat sofa,95
89305535,Sofas & armchairs,83,297,,,,,5145,,,,KIVIK,"        Corner sofa, 5-seat",95
9256256,Sofas & armchairs,104,252,,,,,5990,,,,GRÖNLID,"        Corner sofa, 5-seat",164
29254647,Sofas & armchairs,104,141,,,,,1395,,,,GRÖNLID,        2-seat section,98
9270295,Sofas & armchairs,78,204,,,,,3495,,,,LANDSKRONA,        3-seat sofa,89
40399314,Sofas & armchairs,66,177,,,,,1295,,,,KLIPPAN,        2-seat sofa,88
59256414,Sofas & armchairs,104,252,,,,,4545,,,,GRÖNLID,"        Corner sofa, 4-seat",98
99295593,Sofas & armchairs,103,252,,,,,3535,,,,VIMLE,        3-seat sofa,164
99299708,Sofas & armchairs,83,319,,,,,5530,,,,VIMLE,"        Corner sofa, 5-seat",98
69254792,Sofas & armchairs,104,258,,,,,3190,,,,GRÖNLID,        3-seat sofa,164
9289346,Sofas & armchairs,79,149,,,,,3275,,,,DELAKTIG,        2-seat sofa,84
59254641,Sofas & armchairs,104,71,,,,,745,,,,GRÖNLID,        1-seat section,98
80245051,Sofas & armchairs,80,211,,,,,6680,,,,STOCKHOLM,        Three-seat sofa,88
69254810,Sofas & armchairs,104,327,,,,,6575,,,,GRÖNLID,"        U-shaped sofa, 6 seat",252
69285232,Sofas & armchairs,83,249,,,,,6030,,,,VIMLE,"        Corner sofa, 5-seat",164
99192401,Sofas & armchairs,88,178,,,,,1836,,,,FÄRLÖV,        2-seat sofa,106
59193723,Sofas & armchairs,83,368,,,,,8295,,,,KIVIK,"        U-shaped sofa, 7-seat",257
99270465,Sofas & armchairs,78,282,,,,,4295,,,,LANDSKRONA,        4-seat sofa,158
89284712,Sofas & armchairs,83,171,,,,,1995,,,,VIMLE,        2-seat sofa,98
10417852,Sofas & armchairs,60,80,,,,,40,,,,VALLENTUNA,        Cover for back cushion,13
40344500,Sofas & armchairs,72,228,,,,,5436,,,,STOCKHOLM 2017,        Three-seat sofa,112
30442662,Sofas & armchairs,97,85,,,,,250,,,,EKOLSUND,        Cover for recliner,94
9284909,Sofas & armchairs,83,252,,,,,3385,,,,VIMLE,        3-seat sofa,164
99297484,Sofas & armchairs,79,200,,,,,1596,,,,FLOTTEBO,"        Sofa-bed,          90 cm",90
29282853,Sofas & armchairs,83,192,,,,,2370,,,,SÖDERHAMN,        3-seat sofa,99
49248189,Sofas & armchairs,71,67,,,,,585,,,,KUNGSHAMN,        1-seat module,85
59135653,Sofas & armchairs,53,82,,,,,175,,,,SÖDERHAMN,        Armrest,6
79284468,Sofas & armchairs,83,192,,,,,2775,,,,SÖDERHAMN,"        Corner sofa, 3-seat",99
29277700,Sofas & armchairs,84,186,,,,,3896,,,,VALLENTUNA,        2-seat modular sofa w 2 sofa-beds,113
99254677,Sofas & armchairs,104,235,,,,,4185,,,,GRÖNLID,"        Corner sofa, 4-seat",98
19270266,Sofas & armchairs,78,164,,,,,2995,,,,LANDSKRONA,        2-seat sofa,89
59279439,Sofas & armchairs,45,80,,,,,680,,,,VALLENTUNA,        Seat module with storage,80
79244665,Sofas & armchairs,39,68,,,,,195,,,,POÄNG,        Footstool,54
79277632,Sofas & armchairs,102,387,,,,,9585,,,,LIDHULT,"        Corner sofa-bed, 6-seat",164
49256971,Sofas & armchairs,102,259,,,,,2895,,,,LIDHULT,        3-seat sofa,98
49285582,Sofas & armchairs,83,190,,,,,3355,,,,VIMLE,        2-seat sofa-bed,98
19292678,Sofas & armchairs,83,271,,,,,4645,,,,VIMLE,        3-seat sofa-bed,98
39239816,Sofas & armchairs,85,303,,,,,5500,,,,NORSBORG,"        Corner sofa, 5-seat",157
99241840,Sofas & armchairs,85,181,,,,,1680,,,,NORSBORG,        3-seat section,88
40446985,Sofas & armchairs,95,172,,,,,2697,,,,GENEVAD,        2-seat sofa,108
59285360,Sofas & armchairs,68,15,,,,,205,,,,VIMLE,        Armrest,93
39305528,Sofas & armchairs,83,257,,,,,4645,,,,KIVIK,"        Corner sofa, 4-seat",95
89305540,Sofas & armchairs,83,347,,,,,5945,,,,KIVIK,"        Corner sofa, 5-seat",163
79256917,Sofas & armchairs,102,189,,,,,2695,,,,LIDHULT,        2-seat sofa,98
79279419,Sofas & armchairs,45,100,,,,,640,,,,VALLENTUNA,        Seat module,80
39149892,Sofas & armchairs,87,142,,,,,1245,,,,LYCKSELE LÖVÅS,        Two-seat sofa-bed,100
79295551,Sofas & armchairs,103,241,,,,,2665,,,,VIMLE,        3-seat sofa,98
79254659,Sofas & armchairs,68,18,,,,,200,,,,GRÖNLID,        Armrest,93
59259691,Sofas & armchairs,79,204,,,,,3900,,,,DELAKTIG,        3-seat sofa,84
89278612,Sofas & armchairs,104,252,,,,,7610,,,,GRÖNLID,"        Corner sofa-bed, 5-seat",164
99292047,Sofas & armchairs,102,349,,,,,4695,,,,LIDHULT,        4-seat sofa,164
198591,Sofas & armchairs,83,227,,,,,3800,,,,KIVIK,        Three-seat sofa,95
39181245,Sofas & armchairs,39,68,,,,,245,,,,POÄNG,        Footstool,54
19278502,Sofas & armchairs,104,277,,,,,5040,,,,GRÖNLID,        3-seat sofa-bed,164
49252949,Sofas & armchairs,83,328,,,,,6895,,,,KIVIK,"        U-shaped sofa, 6 seat",257
59270354,Sofas & armchairs,78,282,,,,,5995,,,,LANDSKRONA,        4-seat sofa,158
69285294,Sofas & armchairs,83,327,,,,,8395,,,,VIMLE,"        U-shaped sofa, 6 seat",249
40417695,Sofas & armchairs,84,80,,,,,300,,,,VALLENTUNA,"        Backrest,          80x80 cm",13
9299661,Sofas & armchairs,83,235,,,,,4805,,,,VIMLE,"        Corner sofa, 4-seat",98
29278115,Sofas & armchairs,104,196,,,,,3595,,,,GRÖNLID,        2-seat sofa-bed,98
39306368,Sofas & armchairs,90,200,,,,,1195,,,,NYHAMN,        3-seat sofa-bed,97
39817883,Sofas & armchairs,39,68,,,,,275,,,,POÄNG,        Footstool,54
79279396,Sofas & armchairs,4,100,,,,,320,,,,VALLENTUNA,"        Back rest,          100x80 cm",13
29277960,Sofas & armchairs,84,266,,,,,4604,,,,VALLENTUNA,"        Modular corner sofa, 3-seat",93
39256071,Sofas & armchairs,104,339,,,,,4865,,,,GRÖNLID,        4-seat sofa,164
9279371,Sofas & armchairs,64,80,,,,,220,,,,VALLENTUNA,        Armrest,13
59257437,Sofas & armchairs,102,275,,,,,6440,,,,LIDHULT,"        Corner sofa, 5-seat",98
9289884,Sofas & armchairs,95,141,,,,,1995,,,,LIDHULT,        2-seat section,97
19289303,Sofas & armchairs,79,94,,,,,2350,,,,DELAKTIG,        Armchair,84
29277026,Sofas & armchairs,84,186,,,,,2300,,,,VALLENTUNA,        2-seat modular sofa,113
39277894,Sofas & armchairs,84,273,,,,,3388,,,,VALLENTUNA,        3-seat modular sofa,93
39298778,Sofas & armchairs,83,261,,,,,4305,,,,VIMLE,        3-seat sofa-bed,98
49277978,Sofas & armchairs,84,266,,,,,5300,,,,VALLENTUNA,        Modular corner sofa 3-seat+sofa-bed,93
59241597,Sofas & armchairs,85,80,,,,,1280,,,,NORSBORG,        Chaise longue section,157
59285384,Sofas & armchairs,83,81,,,,,1290,,,,VIMLE,        Chaise longue section,164
69219505,Sofas & armchairs,80,141,,,,,1585,,,,VIMLE,        2-seat section,98
69259676,Sofas & armchairs,79,169,,,,,3100,,,,DELAKTIG,        2-seat sofa with side table,84
99257280,Sofas & armchairs,102,367,,,,,8240,,,,LIDHULT,"        Corner sofa, 6-seat",164
99285042,Sofas & armchairs,83,249,,,,,4740,,,,VIMLE,"        Corner sofa, 4-seat",98
69193713,Sofas & armchairs,43,90,,,,,695,,,,KIVIK,        Footstool with storage,70
9219457,Sofas & armchairs,80,211,,,,,2055,,,,VIMLE,        3-seat section,98
89220131,Sofas & armchairs,80,71,,,,,810,,,,VIMLE,        1-seat section,98
19240062,Sofas & armchairs,85,225,,,,,4220,,,,NORSBORG,"        Corner sofa, 4-seat",88
19294502,Sofas & armchairs,103,235,,,,,4785,,,,VIMLE,"        Corner sofa, 4-seat",98
29257127,Sofas & armchairs,102,279,,,,,5428,,,,LIDHULT,        3-seat sofa,164
30198599,Sofas & armchairs,43,90,,,,,1196,,,,KIVIK,        Footstool,70
70397993,Sofas & armchairs,104,71,,,,,1100,,,,GRÖNLID,        1-seat section,94
79149927,Sofas & armchairs,87,142,,,,,1545,,,,LYCKSELE MURBO,        Two-seat sofa-bed,100
79257016,Sofas & armchairs,102,189,,,,,3108,,,,LIDHULT,        2-seat sofa,98
69242073,Sofas & armchairs,85,121,,,,,1360,,,,NORSBORG,        2-seat section,88
19290071,Sofas & armchairs,62,24,,,,,350,,,,LIDHULT,        Armrest,98
19284857,Sofas & armchairs,83,227,,,,,2515,,,,VIMLE,        3-seat sofa,98
19289548,Sofas & armchairs,95,71,,,,,995,,,,LIDHULT,        1-seat section,97
29241933,Sofas & armchairs,85,88,,,,,1280,,,,NORSBORG,        Corner section,88
49277676,Sofas & armchairs,84,186,,,,,2696,,,,VALLENTUNA,        2-seat modular sofa,113
59256584,Sofas & armchairs,104,177,,,,,2500,,,,GRÖNLID,        2-seat sofa,98
59278557,Sofas & armchairs,104,235,,,,,6110,,,,GRÖNLID,"        Corner sofa-bed, 4-seat",98
79279004,Sofas & armchairs,104,252,,,,,1610,,,,GRÖNLID,"        Cover for corner sofa-bed, 5-seat",164
79305220,Sofas & armchairs,83,111,,,,,350,,,,VIMLE,        Cover for chaise longue,164
89256035,Sofas & armchairs,104,81,,,,,1445,,,,GRÖNLID,        Chaise longue section,164
39297458,Sofas & armchairs,79,200,,,,,2156,,,,FLOTTEBO,"        Sofa-bed,          120 cm",120
99257176,Sofas & armchairs,102,279,,,,,4495,,,,LIDHULT,        3-seat sofa,164
59829111,Sofas & armchairs,39,68,,,,,375,,,,POÄNG,        Footstool,54
9253639,Sofas & armchairs,80,235,,,,,1900,,,,VIMLE,"        Cover for corner sofa, 4-seat",98
9904706,Sofas & armchairs,83,318,,,,,6400,,,,KIVIK,        4-seat sofa,163
19257076,Sofas & armchairs,102,208,,,,,4040,,,,LIDHULT,        2-seat sofa-bed,98
19289911,Sofas & armchairs,95,211,,,,,2195,,,,LIDHULT,        3-seat section,98
29894377,Sofas & armchairs,83,280,,,,,6160,,,,KIVIK,        3-seat sofa,163
39046403,Sofas & armchairs,83,234,,,,,2650,,,,KIVIK,        Corner section,94
40405876,Sofas & armchairs,95,90,,,,,2320,,,,LIDHULT,        Chaise longue section,164
49256594,Sofas & armchairs,104,258,,,,,4100,,,,GRÖNLID,        3-seat sofa,164
49270260,Sofas & armchairs,78,78,,,,,1800,,,,LANDSKRONA,"        Chaise longue, add-on unit",158
59255706,Sofas & armchairs,104,235,,,,,3760,,,,GRÖNLID,"        Corner sofa, 3-seat",98
50407021,Sofas & armchairs,62,24,,,,,356,,,,LIDHULT,        Armrest,98
69256220,Sofas & armchairs,104,211,,,,,2045,,,,GRÖNLID,        3-seat section,98
69257328,Sofas & armchairs,102,369,,,,,6295,,,,LIDHULT,        4-seat sofa,164
79256559,Sofas & armchairs,104,235,,,,,4800,,,,GRÖNLID,"        Corner sofa, 3-seat",98
99277240,Sofas & armchairs,104,160,,,,,3540,,,,GRÖNLID,        2-seat sofa-bed section,98
9186112,Sofas & armchairs,18,89,,,,,2195,,,,HEMNES,"        Day-bed w 3 drawers/2 mattresses,          80x200 cm",70
9257029,Sofas & armchairs,102,259,,,,,3908,,,,LIDHULT,        3-seat sofa,98
49256589,Sofas & armchairs,104,247,,,,,2700,,,,GRÖNLID,        3-seat sofa,98
60198588,Sofas & armchairs,83,190,,,,,3560,,,,KIVIK,        Two-seat sofa,95
89256610,Sofas & armchairs,104,327,,,,,8900,,,,GRÖNLID,"        U-shaped sofa, 6 seat",252
9293107,Sofas & armchairs,95,160,,,,,4841,,,,LIDHULT,        2-seat sofa-bed section,97
9307741,Sofas & armchairs,104,328,,,,,960,,,,GRÖNLID,        Cover for 4-seat sofa,164
19284796,Sofas & armchairs,83,235,,,,,4010,,,,VIMLE,"        Corner sofa, 3-seat",98
29278144,Sofas & armchairs,104,231,,,,,4270,,,,GRÖNLID,        3-seat sofa-bed,98
29290056,Sofas & armchairs,95,160,,,,,3140,,,,LIDHULT,        2-seat sofa-bed section,97
29292442,Sofas & armchairs,83,246,,,,,3875,,,,VIMLE,        3-seat sofa-bed,98
30397669,Sofas & armchairs,104,211,,,,,2100,,,,GRÖNLID,        3-seat section,94
39257457,Sofas & armchairs,102,275,,,,,5040,,,,LIDHULT,"        Corner sofa, 4-seat",98
49289047,Sofas & armchairs,45,94,,,,,1500,,,,DELAKTIG,"        Platform, armchair",84
59256579,Sofas & armchairs,104,252,,,,,7400,,,,GRÖNLID,"        Corner sofa, 5-seat",164
69256574,Sofas & armchairs,104,322,,,,,6000,,,,GRÖNLID,"        Corner sofa, 5-seat",98
60397998,Sofas & armchairs,68,18,,,,,300,,,,GRÖNLID,        Armrest,93
69276039,Sofas & armchairs,102,275,,,,,5810,,,,LIDHULT,"        Corner sofa, 5-seat",98
79285439,Sofas & armchairs,83,93,,,,,1260,,,,VIMLE,        Corner section,93
80398628,Sofas & armchairs,104,81,,,,,1600,,,,GRÖNLID,        Chaise longue section,164
89241614,Sofas & armchairs,52,16,,,,,340,,,,NORSBORG,        Armrest,88
89256605,Sofas & armchairs,104,339,,,,,5700,,,,GRÖNLID,        4-seat sofa,164
99292052,Sofas & armchairs,102,349,,,,,6228,,,,LIDHULT,        4-seat sofa,164
79130027,Sofas & armchairs,21,86,,,,,1685,,,,BRIMNES,"        Day-bed w 2 drawers/2 mattresses,          80x200 cm",53
89255639,Sofas & armchairs,104,93,,,,,1045,,,,GRÖNLID,        Corner section,93
10397745,Sofas & armchairs,104,141,,,,,1900,,,,GRÖNLID,        2-seat section,94
20405085,Sofas & armchairs,95,211,,,,,3196,,,,LIDHULT,        3-seat section,98
49257348,Sofas & armchairs,102,369,,,,,7748,,,,LIDHULT,        4-seat sofa,164
69256569,Sofas & armchairs,104,235,,,,,5600,,,,GRÖNLID,"        Corner sofa, 4-seat",98
70404366,Sofas & armchairs,95,141,,,,,2396,,,,LIDHULT,        2-seat section,98
79256564,Sofas & armchairs,104,252,,,,,5800,,,,GRÖNLID,"        Corner sofa, 4-seat",98
90398623,Sofas & armchairs,104,93,,,,,1400,,,,GRÖNLID,        Corner section,93
60214159,Tables & desks,73,140,,,,,475,,,,MALM,"        Desk,          140x65 cm",65
19216694,Tables & desks,56,36,,,,,80,,,,SKÅDIS,"        Pegboard combination,          36x56 cm",12
10203610,Tables & desks,78,120,,,,,375,,,,MALM,"        Dressing table,          120x41 cm",41
30381183,Tables & desks,45,37,,,,,39,,,,KNARREVIK,"        Bedside table,          37x28 cm",28
80221352,Tables & desks,74,100,,,,,159,,,,VITTSJÖ,"        Laptop table,          100x36 cm",36
250249,Tables & desks,65,35,,,,,129,,,,VITTSJÖ,"        Laptop stand,          35x65 cm",55
90278277,Tables & desks,74,49,,,,,625,,,,LILLÅSEN,"        Desk,          102x49 cm",32
90214308,Tables & desks,75,142,,,,,395,,,,MICKE,"        Desk,          142x50 cm",50
30339735,Tables & desks,75,100,,,,,295,,,,FJÄLLBO,"        Laptop table,          100x36 cm",36
90442824,Tables & desks,90,90,,,,,545,,,,LOMMARP,"        Desk,          90x54 cm",54
20260718,Tables & desks,10,120,,,,,200,,,,ALEX,"        Add-on unit,          120x10 cm",27
30374413,Tables & desks,159,100,,,,,595,,,,HEMNES,"        Dressing table with mirror,          100x50 cm",50
90409607,Tables & desks,76,131,,,,,795,,,,ALEX,"        Desk,          131x60 cm",60
90363223,Tables & desks,75,120,,,,,795,,,,HEMNES,"        Desk with 2 drawers,          120x47 cm",47
60214183,Tables & desks,73,151,,,,,645,,,,MALM,"        Desk with pull-out panel,          151x65 cm",65
10234942,Tables & desks,53,39,,,,,155,,,,BRIMNES,"        Bedside table,          39x41 cm",41
374297,Tables & desks,70,46,,,,,225,,,,HEMNES,"        Bedside table,          46x35 cm",35
60447677,Tables & desks,67,40,,,,,245,,,,NORDKISA,"        Bedside table,          40x40 cm",40
70290459,Tables & desks,77,70,,,,,345,,,,BRIMNES,"        Dressing table,          70x42 cm",42
20302596,Tables & desks,9,25,,,,,10,,,,ISBERGET,"        Tablet stand,          25x25 cm",25
30302299,Tables & desks,73,90,,,,,295,,,,BRUSALI,"        Desk,          90x52 cm",52
20359984,Tables & desks,86,120,,,,,750,,,,TYSSEDAL,"        Dressing table,          120x51 cm",51
30236025,Tables & desks,53,45,,,,,175,,,,TRYSIL,"        Bedside table,          45x40 cm",40
50304990,Tables & desks,73,120,,,,,325,,,,BRUSALI,"        Corner desk,          120x73 cm",73
20439472,Tables & desks,79,76,,,,,476,,,,NORDKISA,"        Dressing table,          76x47 cm",47
10455410,Tables & desks,187,70,,,,,745,,,,KORNSJÖ,"        Cabinet with mirror,          70x47 cm",47
60150176,Tables & desks,9,42,,,,,15,,,,BRÄDA,"        Laptop support,          42x31 cm",31
70455412,Tables & desks,63,50,,,,,195,,,,KORNSJÖ,"        Side table,          50x35 cm",35
40410340,Tables & desks,70,36,,,,,345,,,,ALEX,"        Drawer unit,          36x70 cm",58
69162599,Tables & desks,75,110,,,,,695,,,,KULLABERG,"        Desk,          110x70 cm",70
40344449,Tables & desks,45,48,,,,,87,,,,VILTO,"        Storage stool,          45 cm",30
70403512,Tables & desks,8,51,,,,,69,,,,BYLLAN,        Laptop support,38
70351481,Tables & desks,74,37,,,,,99,,,,VIGGJA,"        Tray stand,          37x50x74 cm",50
69261882,Tables & desks,144,120,,,,,925,,,,TYSSEDAL,"        Dressing table with mirror,          120x51 cm",51
80130776,Tables & desks,70,60,,,,,45,,,,LERBERG,"        Trestle,          70x60 cm",39
70245339,Tables & desks,74,120,,,,,895,,,,BESTÅ BURS,"        Desk,          120x40 cm",40
80430746,Tables & desks,78,100,,,,,595,,,,SYVDE,"        Dressing table,          100x48 cm",48
90278588,Tables & desks,75,80,,,,,595,,,,ARKELSTORP,"        Window table,          80x40x75 cm",40
70367444,Tables & desks,55,42,,,,,155,,,,SONGESAND,"        Bedside table,          42x40 cm",40
30299070,Tables & desks,74,118,,,,,745,,,,LISABO,"        Desk,          118x45 cm",45
40320349,Tables & desks,65,45,,,,,159,,,,SETSKOG,"        Bedside table,          45x35 cm",35
30299485,Tables & desks,105,62,,,,,556,,,,KNOTTEN,        Standing desk,48
70299959,Tables & desks,59,51,,,,,325,,,,TYSSEDAL,"        Bedside table,          51x40 cm",40
90180025,Tables & desks,65,105,,,,,175,,,,MICKE,"        Add-on unit high,          105x65 cm",16
10118971,Tables & desks,70,42,,,,,75,,,,ODDVALD,"        Trestle,          70x70 cm",70
